Key,File,Type,english
plantedHop3_BU,blocks,Farming,"Hop (Bonus, Underground)"
plantedHop1_BUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedHop1_BF,blocks,Farming,"Hop (Seed, Bonus, Fast Growth)"
plantedHop2_BF,blocks,Farming,"Hop (Growing, Bonus, Fast Growth)"
plantedHop3_BF,blocks,Farming,"Hop (Bonus, Fast Growth)"
plantedHop1_BFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedHop1_BR,blocks,Farming,"Hop (Seed, Bonus, Renewable)"
plantedHop2_BR,blocks,Farming,"Hop (Growing, Bonus, Renewable)"
plantedHop3_BR,blocks,Farming,"Hop (Bonus, Renewable)"
plantedHop1_BRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedHop1_BT,blocks,Farming,"Hop (Seed, Bonus, Thorny)"
plantedHop2_BT,blocks,Farming,"Hop (Growing, Bonus, Thorny)"
plantedHop3_BT,blocks,Farming,"Hop (Bonus, Thorny)"
plantedHop1_BTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedHop1_U,blocks,Farming,"Hop (Seed, Underground)"
plantedHop2_U,blocks,Farming,"Hop (Growing, Underground)"
plantedHop3_U,blocks,Farming,"Hop (Underground)"
plantedHop1_UDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedHop1_UF,blocks,Farming,"Hop (Seed, Underground, Fast Growth)"
plantedHop2_UF,blocks,Farming,"Hop (Growing, Underground, Fast Growth)"
plantedHop3_UF,blocks,Farming,"Hop (Underground, Fast Growth)"
plantedHop1_UFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedHop1_UE,blocks,Farming,"Hop (Seed, Underground, Explosive)"
plantedHop2_UE,blocks,Farming,"Hop (Growing, Underground, Explosive)"
plantedHop3_UE,blocks,Farming,"Hop (Underground, Explosive)"
plantedHop1_UEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedHop1_UR,blocks,Farming,"Hop (Seed, Underground, Renewable)"
plantedHop2_UR,blocks,Farming,"Hop (Growing, Underground, Renewable)"
plantedHop3_UR,blocks,Farming,"Hop (Underground, Renewable)"
plantedHop1_URDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedHop1_UT,blocks,Farming,"Hop (Seed, Underground, Thorny)"
plantedHop2_UT,blocks,Farming,"Hop (Growing, Underground, Thorny)"
plantedHop3_UT,blocks,Farming,"Hop (Underground, Thorny)"
plantedHop1_UTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedHop1_F,blocks,Farming,"Hop (Seed, Fast Growth)"
plantedHop2_F,blocks,Farming,"Hop (Growing, Fast Growth)"
plantedHop3_F,blocks,Farming,"Hop (Fast Growth)"
plantedHop1_FDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedHop1_FF,blocks,Farming,"Hop (Seed, Rapid Growth)"
plantedHop2_FF,blocks,Farming,"Hop (Growing, Rapid Growth)"
plantedHop3_FF,blocks,Farming,"Hop (Rapid Growth)"
plantedHop1_FFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRapid Growth: reaches maturity in a quarter of the time.\n\nA Hot Box is required to craft this."
plantedHop1_FE,blocks,Farming,"Hop (Seed, Fast Growth, Explosive)"
plantedHop2_FE,blocks,Farming,"Hop (Growing, Fast Growth, Explosive)"
plantedHop3_FE,blocks,Farming,"Hop (Fast Growth, Explosive)"
plantedHop1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedHop1_FR,blocks,Farming,"Hop (Seed, Fast Growth, Renewable)"
plantedHop2_FR,blocks,Farming,"Hop (Growing, Fast Growth, Renewable)"
plantedHop3_FR,blocks,Farming,"Hop (Fast Growth, Renewable)"
plantedHop1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedHop1_FT,blocks,Farming,"Hop (Seed, Fast Growth, Thorny)"
plantedHop2_FT,blocks,Farming,"Hop (Growing, Fast Growth, Thorny)"
plantedHop3_FT,blocks,Farming,"Hop (Fast Growth, Thorny)"
plantedHop1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedHop1_E,blocks,Farming,"Hop (Seed, Explosive)"
plantedHop2_E,blocks,Farming,"Hop (Growing, Explosive)"
plantedHop3_E,blocks,Farming,"Hop (Explosive)"
plantedHop1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedHop1_EE,blocks,Farming,"Hop (Seed, Extremely Explosive)"
plantedHop2_EE,blocks,Farming,"Hop (Growing, Extremely Explosive)"
plantedHop3_EE,blocks,Farming,"Hop (Extremely Explosive)"
plantedHop1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedHop1_ET,blocks,Farming,"Hop (Seed, Explosive, Thorny)"
plantedHop2_ET,blocks,Farming,"Hop (Growing, Explosive, Thorny)"
plantedHop3_ET,blocks,Farming,"Hop (Explosive, Thorny)"
plantedHop1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedHop1_R,blocks,Farming,"Hop (Seed, Renewable)"
plantedHop2_R,blocks,Farming,"Hop (Growing, Renewable)"
plantedHop3_R,blocks,Farming,"Hop (Renewable)"
plantedHop1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedHop1_RT,blocks,Farming,"Hop (Seed, Renewable, Thorny)"
plantedHop2_RT,blocks,Farming,"Hop (Growing, Renewable, Thorny)"
plantedHop3_RT,blocks,Farming,"Hop (Renewable, Thorny)"
plantedHop1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedHop1_T,blocks,Farming,"Hop (Seed, Thorny)"
plantedHop2_T,blocks,Farming,"Hop (Growing, Thorny)"
plantedHop3_T,blocks,Farming,"Hop (Thorny)"
plantedHop1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedHop1_TT,blocks,Farming,"Hop (Seed, Extra Thorny)"
plantedHop2_TT,blocks,Farming,"Hop (Growing, Extra Thorny)"
plantedHop3_TT,blocks,Farming,"Hop (Extra Thorny)"
plantedHop1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedMushroom1_,blocks,Farming,"Mushroom Spores (Seed, Enhanced)"
plantedMushroom2_,blocks,Farming,"Mushroom Spores (Growing, Enhanced)"
plantedMushroom3_,blocks,Farming,"Mushroom Spores (Enhanced)"
plantedMushroom1_Desc,blocks,Farming,"Mushroom spores can be planted on all surfaces and walls and will grow without sunlight.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedMushroom1_B,blocks,Farming,"Mushroom Spores (Seed, Bonus)"
plantedMushroom2_B,blocks,Farming,"Mushroom Spores (Growing, Bonus)"
plantedMushroom3_B,blocks,Farming,"Mushroom Spores (Bonus)"
plantedMushroom1_BDesc,blocks,Farming,"Mushroom spores can be planted on all surfaces and walls and will grow without sunlight.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedMushroom1_BB,blocks,Farming,"Mushroom Spores (Seed, Bountiful Bonus)"
plantedMushroom2_BB,blocks,Farming,"Mushroom Spores (Growing, Bountiful Bonus)"
plantedMushroom3_BB,blocks,Farming,"Mushroom Spores (Bountiful Bonus)"
plantedMushroom1_BBDesc,blocks,Farming,"Mushroom spores can be planted on all surfaces and walls and will grow without sunlight.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBountiful Bonus: further quadruples crop yield.\n\nA Hot Box is required to craft this."
plantedMushroom1_BF,blocks,Farming,"Mushroom Spores (Seed, Bonus, Fast Growth)"
plantedMushroom2_BF,blocks,Farming,"Mushroom Spores (Growing, Bonus, Fast Growth)"
plantedMushroom3_BF,blocks,Farming,"Mushroom Spores (Bonus, Fast Growth)"
